,CodigoConvocatoria,CodigoSicAgente,NombreAgenteComprador,FechaPublicacionAviso,PeriodoAContratar,FechaPliegosParaConsulta,FechaPliegosDefinitivos,FechaLimiteRecepcionOfertas,AudienciaPublica,FechaMaximaFormalizacionContratos,Estado,FechaSuspension,FechaReactivacion,FechaCancelacion,FechaCierreConvocatoria,union,tmp,Productos,Cantidad de energía demandada GWh,Cantidad de energía adjudicada GWh,Precio promedio ponderado adjudicado ($/KWh),periodo_inicio,periodo_fin,descripcion
220,CP-GNCC2021-005,GNCC,VATIA,11/11/2021,01/02/2022 al 31/12/2026,16/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,04/02/2022,CP-GNCC2021-005/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-005-PROD08,,,,01/02/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de febrero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
221,CP-GNCC2021-005,GNCC,VATIA,11/11/2021,01/02/2022 al 31/12/2026,16/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,04/02/2022,CP-GNCC2021-005/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-005-PROD09,,,,01/02/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de febrero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
222,CP-GNCC2021-005,GNCC,VATIA,11/11/2021,01/02/2022 al 31/12/2026,16/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,04/02/2022,CP-GNCC2021-005/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-005-PROD10,43.8,43.8,209.0,01/02/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de febrero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
223,CP-CDNC2021-003,CDNC,CEDENAR,09/11/2021,01/03/2022 al 31/12/2032,09/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,14/02/2022,CP-CDNC2021-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2021-003-PROD01,44.06,0.0,0.0,01/03/2022,31/12/2032,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de marzo de 2022 a 31 de diciembre de 2032
224,CP-CDNC2021-003,CDNC,CEDENAR,09/11/2021,01/03/2022 al 31/12/2032,09/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,14/02/2022,CP-CDNC2021-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2021-003-PROD02,131.4,0.0,0.0,01/03/2022,31/12/2032,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de marzo de 2022 a 31 de diciembre de 2032
225,CP-CDNC2021-003,CDNC,CEDENAR,09/11/2021,01/03/2022 al 31/12/2032,09/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,14/02/2022,CP-CDNC2021-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2021-003-PROD03,43.2,0.0,0.0,01/03/2022,31/12/2032,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de marzo de 2022 a 31 de diciembre de 2032
226,CP-CDNC2021-003,CDNC,CEDENAR,09/11/2021,01/03/2022 al 31/12/2032,09/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,14/02/2022,CP-CDNC2021-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2021-003-PROD04,17.57,0.0,0.0,01/03/2022,31/12/2032,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de marzo de 2022 a 31 de diciembre de 2032
227,CP-CDNC2021-003,CDNC,CEDENAR,09/11/2021,01/03/2022 al 31/12/2032,09/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,14/02/2022,CP-CDNC2021-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2021-003-PROD05,43.78,0.0,0.0,01/03/2022,31/12/2032,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de marzo de 2022 a 31 de diciembre de 2032
228,CP-CDNC2021-003,CDNC,CEDENAR,09/11/2021,01/03/2022 al 31/12/2032,09/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,14/02/2022,CP-CDNC2021-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2021-003-PROD06,453.63,369.14,229.4,01/03/2022,31/12/2032,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de marzo de 2022 a 31 de diciembre de 2032
229,CP-EEPC2021-005,EEPC,EEP,26/10/2021,01/01/2022 al 31/12/2023,26/10/2021,09/11/2021,09/12/2021,22/12/2021,11/01/2022,Cerrada y adjudicada,,,,13/01/2022,CP-EEPC2021-005/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2021-005-PROD01,55.65,55.65,259.9,01/01/2022,31/12/2023,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2022 al 31 de diciembre del año 2023, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
230,CP-EEPC2021-005,EEPC,EEP,26/10/2021,01/01/2022 al 31/12/2023,26/10/2021,09/11/2021,09/12/2021,22/12/2021,11/01/2022,Cerrada y adjudicada,,,,13/01/2022,CP-EEPC2021-005/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2021-005-PROD02,,,,01/01/2022,31/12/2023,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2022 al 31 de diciembre del año 2023, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
231,CP-EEPC2021-005,EEPC,EEP,26/10/2021,01/01/2022 al 31/12/2023,26/10/2021,09/11/2021,09/12/2021,22/12/2021,11/01/2022,Cerrada y adjudicada,,,,13/01/2022,CP-EEPC2021-005/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2021-005-PROD03,32.06,32.06,258.75,01/01/2022,31/12/2023,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2022 al 31 de diciembre del año 2023, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
232,CP-TENC2021-001,TENC,Tenergeticas,21/10/2021,01/02/2022 al 31/12/2033,25/10/2021,17/11/2021,16/12/2021,29/12/2021,13/01/2022,Cerrada y adjudicada,,,,18/01/2022,CP-TENC2021-001/Tenergeticas/TENC/01%2F02%2F2023/31%2F12%2F2026,1,CP-TENC2021-001-PROD01,667.16,667.16,236.09,01/02/2022,31/12/2033,"Transacciones Energéticas S.A.S. Empresa de Servicios Públicos E.S.P. filial del Grupo Éxito, invita a las empresas interesadas en presentar ofertas para el suministro de la energía que requiere para atender parte de la demanda de su Mercado Regulado durante el periodo entre el 01-02-2022 y el 31-12-2033."
233,CP-CHCC2021-003,CHCC,CHEC,19/10/2021,01/03/2022 al 31/12/2027,21/10/2021,12/11/2021,22/12/2021,31/12/2021,21/01/2022,Cerrada y adjudicada,10/12/2021,,,31/01/2022,CP-CHCC2021-003/CHEC/CHCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CHCC2021-003-PROD01,158.0,3.0,266.0,01/03/2022,31/12/2027,El objeto es recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado para los períodos comprendidos entre el 1 de marzo de 2022 al 31 de diciembre de 2022 y 1 de enero de 2025 al 31 de diciembre de 2027.
234,CP-CHCC2021-003,CHCC,CHEC,19/10/2021,01/03/2022 al 31/12/2027,21/10/2021,12/11/2021,22/12/2021,31/12/2021,21/01/2022,Cerrada y adjudicada,10/12/2021,,,31/01/2022,CP-CHCC2021-003/CHEC/CHCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CHCC2021-003-PROD02,201.0,201.0,229.0,01/03/2022,31/12/2027,El objeto es recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado para los períodos comprendidos entre el 1 de marzo de 2022 al 31 de diciembre de 2022 y 1 de enero de 2025 al 31 de diciembre de 2027.
235,CP-CHCC2021-003,CHCC,CHEC,19/10/2021,01/03/2022 al 31/12/2027,21/10/2021,12/11/2021,22/12/2021,31/12/2021,21/01/2022,Cerrada y adjudicada,10/12/2021,,,31/01/2022,CP-CHCC2021-003/CHEC/CHCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CHCC2021-003-PROD03,292.0,292.0,216.0,01/03/2022,31/12/2027,El objeto es recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado para los períodos comprendidos entre el 1 de marzo de 2022 al 31 de diciembre de 2022 y 1 de enero de 2025 al 31 de diciembre de 2027.
236,CP-CHCC2021-003,CHCC,CHEC,19/10/2021,01/03/2022 al 31/12/2027,21/10/2021,12/11/2021,22/12/2021,31/12/2021,21/01/2022,Cerrada y adjudicada,10/12/2021,,,31/01/2022,CP-CHCC2021-003/CHEC/CHCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CHCC2021-003-PROD04,,,,01/03/2022,31/12/2027,El objeto es recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado para los períodos comprendidos entre el 1 de marzo de 2022 al 31 de diciembre de 2022 y 1 de enero de 2025 al 31 de diciembre de 2027.
237,CP-GNCC2021-004,GNCC,VATIA,12/10/2021,01/01/2022 al 31/12/2026,12/10/2021,21/10/2021,22/11/2021,03/12/2021,23/12/2021,Cerrada y adjudicada,,,,29/12/2021,CP-GNCC2021-004/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-004-PROD01,198.7,177.7,254.64,01/01/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
238,CP-GNCC2021-004,GNCC,VATIA,12/10/2021,01/01/2022 al 31/12/2026,12/10/2021,21/10/2021,22/11/2021,03/12/2021,23/12/2021,Cerrada y adjudicada,,,,29/12/2021,CP-GNCC2021-004/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-004-PROD02,213.6,194.4,247.3,01/01/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
239,CP-GNCC2021-004,GNCC,VATIA,12/10/2021,01/01/2022 al 31/12/2026,12/10/2021,21/10/2021,22/11/2021,03/12/2021,23/12/2021,Cerrada y adjudicada,,,,29/12/2021,CP-GNCC2021-004/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-004-PROD03,,,,01/01/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
240,CP-GNCC2021-004,GNCC,VATIA,12/10/2021,01/01/2022 al 31/12/2026,12/10/2021,21/10/2021,22/11/2021,03/12/2021,23/12/2021,Cerrada y adjudicada,,,,29/12/2021,CP-GNCC2021-004/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-004-PROD04,91.4,43.9,227.34,01/01/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
241,CP-GNCC2021-004,GNCC,VATIA,12/10/2021,01/01/2022 al 31/12/2026,12/10/2021,21/10/2021,22/11/2021,03/12/2021,23/12/2021,Cerrada y adjudicada,,,,29/12/2021,CP-GNCC2021-004/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-004-PROD05,136.0,43.1,220.75,01/01/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
242,CP-GNCC2021-004,GNCC,VATIA,12/10/2021,01/01/2022 al 31/12/2026,12/10/2021,21/10/2021,22/11/2021,03/12/2021,23/12/2021,Cerrada y adjudicada,,,,29/12/2021,CP-GNCC2021-004/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-004-PROD06,96.2,96.2,209.62,01/01/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
243,CP-GNCC2021-004,GNCC,VATIA,12/10/2021,01/01/2022 al 31/12/2026,12/10/2021,21/10/2021,22/11/2021,03/12/2021,23/12/2021,Cerrada y adjudicada,,,,29/12/2021,CP-GNCC2021-004/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-004-PROD07,,,,01/01/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
244,CP-GNCC2021-004,GNCC,VATIA,12/10/2021,01/01/2022 al 31/12/2026,12/10/2021,21/10/2021,22/11/2021,03/12/2021,23/12/2021,Cerrada y adjudicada,,,,29/12/2021,CP-GNCC2021-004/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-004-PROD08,22.8,18.3,227.34,01/01/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
245,CP-GNCC2021-004,GNCC,VATIA,12/10/2021,01/01/2022 al 31/12/2026,12/10/2021,21/10/2021,22/11/2021,03/12/2021,23/12/2021,Cerrada y adjudicada,,,,29/12/2021,CP-GNCC2021-004/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-004-PROD09,34.0,27.2,219.74,01/01/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
246,CP-CQTC2021-003,CQTC,ELECTROCAQUETA,05/10/2021,01/01/2022 al 31/12/2028,05/10/2021,19/10/2021,18/11/2021,01/12/2021,17/12/2021,Cerrada y adjudicada,,,,22/12/2021,CP-CQTC2021-003/ELECTROCAQUETA/CQTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CQTC2021-003-PROD01,54.84,54.84,244.99,01/01/2022,31/12/2028,"SUMINISTRO DE ENERGIA ELÉCTRICA PARA ATENDER EL MERCADO REGULADO DE ELECTROCAQUETÁ, PARA EL PERÍODO COMPRENDIDO ENTRE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2022 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2023 Y DESDE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2026 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2028."
247,CP-CQTC2021-003,CQTC,ELECTROCAQUETA,05/10/2021,01/01/2022 al 31/12/2028,05/10/2021,19/10/2021,18/11/2021,01/12/2021,17/12/2021,Cerrada y adjudicada,,,,22/12/2021,CP-CQTC2021-003/ELECTROCAQUETA/CQTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CQTC2021-003-PROD02,,,,01/01/2022,31/12/2028,"SUMINISTRO DE ENERGIA ELÉCTRICA PARA ATENDER EL MERCADO REGULADO DE ELECTROCAQUETÁ, PARA EL PERÍODO COMPRENDIDO ENTRE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2022 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2023 Y DESDE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2026 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2028."
248,CP-CQTC2021-003,CQTC,ELECTROCAQUETA,05/10/2021,01/01/2022 al 31/12/2028,05/10/2021,19/10/2021,18/11/2021,01/12/2021,17/12/2021,Cerrada y adjudicada,,,,22/12/2021,CP-CQTC2021-003/ELECTROCAQUETA/CQTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CQTC2021-003-PROD03,13.67,13.67,244.0,01/01/2022,31/12/2028,"SUMINISTRO DE ENERGIA ELÉCTRICA PARA ATENDER EL MERCADO REGULADO DE ELECTROCAQUETÁ, PARA EL PERÍODO COMPRENDIDO ENTRE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2022 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2023 Y DESDE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2026 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2028."
249,CP-CQTC2021-003,CQTC,ELECTROCAQUETA,05/10/2021,01/01/2022 al 31/12/2028,05/10/2021,19/10/2021,18/11/2021,01/12/2021,17/12/2021,Cerrada y adjudicada,,,,22/12/2021,CP-CQTC2021-003/ELECTROCAQUETA/CQTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CQTC2021-003-PROD04,,,,01/01/2022,31/12/2028,"SUMINISTRO DE ENERGIA ELÉCTRICA PARA ATENDER EL MERCADO REGULADO DE ELECTROCAQUETÁ, PARA EL PERÍODO COMPRENDIDO ENTRE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2022 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2023 Y DESDE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2026 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2028."
250,CP-CQTC2021-003,CQTC,ELECTROCAQUETA,05/10/2021,01/01/2022 al 31/12/2028,05/10/2021,19/10/2021,18/11/2021,01/12/2021,17/12/2021,Cerrada y adjudicada,,,,22/12/2021,CP-CQTC2021-003/ELECTROCAQUETA/CQTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CQTC2021-003-PROD05,,,,01/01/2022,31/12/2028,"SUMINISTRO DE ENERGIA ELÉCTRICA PARA ATENDER EL MERCADO REGULADO DE ELECTROCAQUETÁ, PARA EL PERÍODO COMPRENDIDO ENTRE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2022 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2023 Y DESDE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2026 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2028."
251,CP-CQTC2021-003,CQTC,ELECTROCAQUETA,05/10/2021,01/01/2022 al 31/12/2028,05/10/2021,19/10/2021,18/11/2021,01/12/2021,17/12/2021,Cerrada y adjudicada,,,,22/12/2021,CP-CQTC2021-003/ELECTROCAQUETA/CQTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CQTC2021-003-PROD06,127.23,127.23,206.49,01/01/2022,31/12/2028,"SUMINISTRO DE ENERGIA ELÉCTRICA PARA ATENDER EL MERCADO REGULADO DE ELECTROCAQUETÁ, PARA EL PERÍODO COMPRENDIDO ENTRE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2022 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2023 Y DESDE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2026 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2028."
252,CP-CQTC2021-003,CQTC,ELECTROCAQUETA,05/10/2021,01/01/2022 al 31/12/2028,05/10/2021,19/10/2021,18/11/2021,01/12/2021,17/12/2021,Cerrada y adjudicada,,,,22/12/2021,CP-CQTC2021-003/ELECTROCAQUETA/CQTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CQTC2021-003-PROD07,,,,01/01/2022,31/12/2028,"SUMINISTRO DE ENERGIA ELÉCTRICA PARA ATENDER EL MERCADO REGULADO DE ELECTROCAQUETÁ, PARA EL PERÍODO COMPRENDIDO ENTRE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2022 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2023 Y DESDE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2026 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2028."
253,CP-CSSC2021-004,CSSC,Air-e,01/10/2021,01/01/2022 al 31/12/2024,01/10/2021,20/10/2021,19/11/2021,02/12/2021,10/12/2021,Cerrada y adjudicada,,,,21/12/2021,CP-CSSC2021-004/Air-e/CSSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CSSC2021-004-PROD01,976.0,0.4,230.0,01/01/2022,31/12/2024,Air-e invita a las empresas interesadas en presentar propuestas para el suministro de la energía que requiere para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de enero de 2022 al 31 de diciembre de 2024. Esta energía eléctrica involucra la potencia eléctrica asociada
254,CP-CSSC2021-004,CSSC,Air-e,01/10/2021,01/01/2022 al 31/12/2024,01/10/2021,20/10/2021,19/11/2021,02/12/2021,10/12/2021,Cerrada y adjudicada,,,,21/12/2021,CP-CSSC2021-004/Air-e/CSSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CSSC2021-004-PROD02,1402.0,0.0,0.0,01/01/2022,31/12/2024,Air-e invita a las empresas interesadas en presentar propuestas para el suministro de la energía que requiere para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de enero de 2022 al 31 de diciembre de 2024. Esta energía eléctrica involucra la potencia eléctrica asociada
255,CP-CSSC2021-004,CSSC,Air-e,01/10/2021,01/01/2022 al 31/12/2024,01/10/2021,20/10/2021,19/11/2021,02/12/2021,10/12/2021,Cerrada y adjudicada,,,,21/12/2021,CP-CSSC2021-004/Air-e/CSSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CSSC2021-004-PROD03,1264.0,0.0,0.0,01/01/2022,31/12/2024,Air-e invita a las empresas interesadas en presentar propuestas para el suministro de la energía que requiere para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de enero de 2022 al 31 de diciembre de 2024. Esta energía eléctrica involucra la potencia eléctrica asociada
256,CP-ESSC2021-003,ESSC,ESSA,27/09/2021,01/02/2022 al 31/12/2027,28/09/2021,19/10/2021,18/11/2021,01/12/2021,23/12/2021,Cerrada y adjudicada,,,,30/12/2021,CP-ESSC2021-003/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2021-003-PROD01,320.13,80.09,249.0,01/02/2022,31/12/2027,"ESSA está interesada en recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender su mercado regulado, bajo la modalidad páguelo contratado, para la vigencia del 1 de febrero de 2022 al 31 de diciembre de 2027."
